prediction_file,target_file,field_name,evaluation_method,scoring_type,tp,fp,fn,tn,expected,actual,expected_context,actual_context
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_ulist,1,0,0,0,59,59,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_ulist,1,0,0,0,46,46,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_ulist,1,0,0,0,77,77,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,exact,partial_ulist,1,0,0,0,308,308,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_ulist,1,0,0,0,1362,1362,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_ulist,1,0,0,0,262,262,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_ulist,1,0,0,0,348,348,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_ulist,1,0,0,0,715,715,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_ulist,1,0,0,0,59,59,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_ulist,1,0,0,0,46,46,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_ulist,1,0,0,0,77,77,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_lpage,levenshtein,partial_ulist,1,0,0,0,308,308,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_set,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_set,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_doi,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_list,0,0,1,0,14792027,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_list,0,0,1,0,7373631,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_list,0,0,1,0,3707222,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_list,0,0,1,0,5445309,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_list,0,0,1,0,5445308,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_list,0,0,1,0,7247475,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_list,0,0,1,0,14792027,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_list,0,0,1,0,7373631,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_list,0,0,1,0,3707222,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_list,0,0,1,0,5445309,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_list,0,0,1,0,5445308,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_list,0,0,1,0,7247475,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_set,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_set,0,0,1,0,14792027,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_set,0,0,1,0,3707222,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_set,0,0,1,0,5445308,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_set,0,0,1,0,5445309,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_set,0,0,1,0,7247475,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_set,0,0,1,0,7373631,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_set,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_set,0,0,1,0,14792027,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_set,0,0,1,0,3707222,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_set,0,0,1,0,5445308,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_set,0,0,1,0,5445309,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_set,0,0,1,0,7247475,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_set,0,0,1,0,7373631,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_ulist,0,0,1,0,14792027,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_ulist,0,0,1,0,7373631,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_ulist,0,0,1,0,3707222,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_ulist,0,0,1,0,5445309,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_ulist,0,0,1,0,5445308,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,exact,partial_ulist,0,0,1,0,7247475,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_ulist,0,0,1,0,14792027,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_ulist,0,0,1,0,7373631,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_ulist,0,0,1,0,3707222,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_ulist,0,0,1,0,5445309,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_ulist,0,0,1,0,5445308,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmid,levenshtein,partial_ulist,0,0,1,0,7247475,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_list,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_set,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_set,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,exact,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,reference_pmcid,levenshtein,partial_ulist,0,0,0,1,,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,all_section_titles,exact,partial_ulist,0,1,0,0,Introduction,-,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,all_section_titles,exact,partial_ulist,0,0,1,0,Discussion,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,all_section_titles,levenshtein,partial_ulist,0,1,0,0,Introduction,-,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,all_section_titles,levenshtein,partial_ulist,0,0,1,0,Discussion,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,all_section_label_titles,exact,partial_ulist,0,1,0,0,Introduction,-,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,all_section_label_titles,exact,partial_ulist,0,0,1,0,Discussion,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,all_section_label_titles,levenshtein,partial_ulist,0,1,0,0,Introduction,-,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,all_section_label_titles,levenshtein,partial_ulist,0,0,1,0,Discussion,,None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,first_all_section_paragraphs,exact,list,0,1,0,0,"In 2001, we saw a 54-year-old woman with destructive seronegative rheumatoid arthritis (RA). Because of secondary osteoarthritis, she had received a replacement of the right hip and of both knees, and a triple arthrodesis of the right foot. Furthermore, she had chronic obstructive pulmonary disease (COPD) and bronchiectasia. She complained of severe pain and a sensation of heavy pressure at the site of the manubrio-sternal joint (MSJ), which had developed at the beginning of 2000, making coughing very difficult. She had a tender swelling at the same location on the sternum and we saw a dorsal dislocation of the manubrium. A severe thoracic kyphosis was also observed. A radiograph and CT showed a luxation of the MSJ (Figure). The patient also required a hemiarthroplasty of the left shoulder, so we planned to perform an arthrodesis of the MSJ in the same session. Hemiarthroplasty of the left shoulder was first performed and then the arthrodesis of the sternum was started. However, during this procedure, on trying to place the manubrium back into position, we observed that there would still be a bone gap of about 1 cm and too much tension on the manubrium. We decided, therefore, to do a resection arthroplasty. Approximately 1 cm of the manubrium and 1 cm of the sternum was resected and the gap was closed by the soft tissue layers, which had been displaced. The skin was closed and a deep drain was left in. During the first 2 years after surgery, she had no pain or sensation of pressure on the sternum, and the swelling had almost disappeared. She could sit in a more relaxed position, which made coughing easier. Later on, the swelling slowly progressed but the patient still did not experience any pain. At 7 years, physical examination revealed an eminent swelling of the sternum but without any tenderness. The patient was very satisfied with the result. Radiography showed that the sternum was positioned 4 cm anteriorly to the manubrium.","In 2001, we saw a 54-year-old woman with destructive seronegative rheumatoid arthritis (RA). Because of secondary osteoarthritis, she had received a replacement of the right hip and of both knees, and a triple arthrodesis of the right foot. Furthermore, she had chronic obstructive pulmonary disease (COPD) and bronchiectasia. She complained of severe pain and a sensation of heavy pressure at the site of the manubrio-sternal joint (MSJ), which had developed at the beginning of 2000, making coughing very difficult. She had a tender swelling at the same location on the sternum and we saw a dorsal dislocation of the manubrium. A severe thoracic kyphosis was also observed. A radiograph and CT showed a luxation of the MSJ (Figure). The patient also required a hemiarthroplasty of the left shoulder, so we planned to perform an arthrodesis of the MSJ in the same session. Hemiarthroplasty of the left shoulder was first performed and then the arthrodesis of the sternum was started. However, during this procedure, on trying to place the manubrium back into position, we observed that there would still be a bone gap of about 1 cm and too much tension on the manubrium. We decided, therefore, to do a resection arthroplasty. Approximately 1 cm of the manubrium and 1 cm of the sternum was resected and the gap was closed by the soft tissue layers, which had been displaced. The skin was closed and a deep drain was left in. During the first 2 years after surgery, she had no pain or sensation of pressure on the sternum, and the swelling had almost disappeared. She could sit in a more relaxed position, which made coughing easier. Later on, the swelling slowly progressed but the patient still did not experience any pain. At 7 years, physical examination revealed an eminent swelling of the sternum but without any tenderness. The patient was very satisfied with the result. Radiography showed that the sternum was positioned 4 cm anteriorly to the manubrium. Discussion In 1950, Bogdan and Clark first described 5 cases of painful rheumatoid involvement of the MSJ. In 2 cases, the symptoms disappeared spontaneously after just 1 month. In 1 case, the pain was relieved by aspirin and in the other 2 cases no treatment was mentioned. In 1979, Rapoport et al. (1979) described an RA patient with a painful anterior subluxation of the sternal body on the manubrium. No treatment was discussed, however. In 1981, Wiseman described a patient with rheumatoid arthritis with posterior dislocation of the manubrium on the sternum, and pointed out that complaints in this area could be the result of a dislocation. Khong and Rooney (1982) reviewed approximately 400 patients with classical RA. 10 of them had a subluxation of the MSJ, all of whom had substantial swelling over the MSJ with crepitus and deformity. Erosions and subluxation were found on lateral radiographs of the sternum in all 10 cases. The authors referred to Laitinen et al. (1970) and Kormano (1970) who had also reported that the MSJ is often involved in RA, but seldom leads to signicfiant clinical problems. They did not mention the exact symptoms of the patients with subluxation of the MSJ, and nothing was written about the patients? desire for treatment of their symptoms, if this should be available. Rapoport et al. (1979) , Holt and Rooney (1980) , Wiseman (1981) , Khong and Rooney (1982) , and Kelly et al. (1986) described 12 RA patients in total with thoracic kyphosis and MSJ dislocation. In the patients they described, 11 had severe kyphosis? as in our patient. Kelly et al. (1986) described the anatomical development of MSJ as the reason that it can be involved in RA, and described the role of kyphosis in transmitting force via the rfist rib to the manubrium, which can lead to dislocation. We have not found any reports on the treatment of symptomatic MSJ luxation.",None,None
ORT-1745-3674-81-405.xml,ORT-1745-3674-81-405.nxml,first_all_section_paragraphs,levenshtein,list,0,1,0,0,"In 2001, we saw a 54-year-old woman with destructive seronegative rheumatoid arthritis (RA). Because of secondary osteoarthritis, she had received a replacement of the right hip and of both knees, and a triple arthrodesis of the right foot. Furthermore, she had chronic obstructive pulmonary disease (COPD) and bronchiectasia. She complained of severe pain and a sensation of heavy pressure at the site of the manubrio-sternal joint (MSJ), which had developed at the beginning of 2000, making coughing very difficult. She had a tender swelling at the same location on the sternum and we saw a dorsal dislocation of the manubrium. A severe thoracic kyphosis was also observed. A radiograph and CT showed a luxation of the MSJ (Figure). The patient also required a hemiarthroplasty of the left shoulder, so we planned to perform an arthrodesis of the MSJ in the same session. Hemiarthroplasty of the left shoulder was first performed and then the arthrodesis of the sternum was started. However, during this procedure, on trying to place the manubrium back into position, we observed that there would still be a bone gap of about 1 cm and too much tension on the manubrium. We decided, therefore, to do a resection arthroplasty. Approximately 1 cm of the manubrium and 1 cm of the sternum was resected and the gap was closed by the soft tissue layers, which had been displaced. The skin was closed and a deep drain was left in. During the first 2 years after surgery, she had no pain or sensation of pressure on the sternum, and the swelling had almost disappeared. She could sit in a more relaxed position, which made coughing easier. Later on, the swelling slowly progressed but the patient still did not experience any pain. At 7 years, physical examination revealed an eminent swelling of the sternum but without any tenderness. The patient was very satisfied with the result. Radiography showed that the sternum was positioned 4 cm anteriorly to the manubrium.","In 2001, we saw a 54-year-old woman with destructive seronegative rheumatoid arthritis (RA). Because of secondary osteoarthritis, she had received a replacement of the right hip and of both knees, and a triple arthrodesis of the right foot. Furthermore, she had chronic obstructive pulmonary disease (COPD) and bronchiectasia. She complained of severe pain and a sensation of heavy pressure at the site of the manubrio-sternal joint (MSJ), which had developed at the beginning of 2000, making coughing very difficult. She had a tender swelling at the same location on the sternum and we saw a dorsal dislocation of the manubrium. A severe thoracic kyphosis was also observed. A radiograph and CT showed a luxation of the MSJ (Figure). The patient also required a hemiarthroplasty of the left shoulder, so we planned to perform an arthrodesis of the MSJ in the same session. Hemiarthroplasty of the left shoulder was first performed and then the arthrodesis of the sternum was started. However, during this procedure, on trying to place the manubrium back into position, we observed that there would still be a bone gap of about 1 cm and too much tension on the manubrium. We decided, therefore, to do a resection arthroplasty. Approximately 1 cm of the manubrium and 1 cm of the sternum was resected and the gap was closed by the soft tissue layers, which had been displaced. The skin was closed and a deep drain was left in. During the first 2 years after surgery, she had no pain or sensation of pressure on the sternum, and the swelling had almost disappeared. She could sit in a more relaxed position, which made coughing easier. Later on, the swelling slowly progressed but the patient still did not experience any pain. At 7 years, physical examination revealed an eminent swelling of the sternum but without any tenderness. The patient was very satisfied with the result. Radiography showed that the sternum was positioned 4 cm anteriorly to the manubrium. Discussion In 1950, Bogdan and Clark first described 5 cases of painful rheumatoid involvement of the MSJ. In 2 cases, the symptoms disappeared spontaneously after just 1 month. In 1 case, the pain was relieved by aspirin and in the other 2 cases no treatment was mentioned. In 1979, Rapoport et al. (1979) described an RA patient with a painful anterior subluxation of the sternal body on the manubrium. No treatment was discussed, however. In 1981, Wiseman described a patient with rheumatoid arthritis with posterior dislocation of the manubrium on the sternum, and pointed out that complaints in this area could be the result of a dislocation. Khong and Rooney (1982) reviewed approximately 400 patients with classical RA. 10 of them had a subluxation of the MSJ, all of whom had substantial swelling over the MSJ with crepitus and deformity. Erosions and subluxation were found on lateral radiographs of the sternum in all 10 cases. The authors referred to Laitinen et al. (1970) and Kormano (1970) who had also reported that the MSJ is often involved in RA, but seldom leads to signicfiant clinical problems. They did not mention the exact symptoms of the patients with subluxation of the MSJ, and nothing was written about the patients? desire for treatment of their symptoms, if this should be available. Rapoport et al. (1979) , Holt and Rooney (1980) , Wiseman (1981) , Khong and Rooney (1982) , and Kelly et al. (1986) described 12 RA patients in total with thoracic kyphosis and MSJ dislocation. In the patients they described, 11 had severe kyphosis? as in our patient. Kelly et al. (1986) described the anatomical development of MSJ as the reason that it can be involved in RA, and described the role of kyphosis in transmitting force via the rfist rib to the manubrium, which can lead to dislocation. We have not found any reports on the treatment of symptomatic MSJ luxation.",None,None
